GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Barometric pressure (from vehicle)(psi),Engine Load(Absolute)(%),Engine kW (At the wheels)(kW),Fuel flow rate/hour(l/hr),GPS Latitude(°),GPS Longitude(°),GPS Altitude(m),Horsepower (At the wheels)(hp),GPS Bearing(°),Kilometers Per Litre(Instant)(kpl),Oil Temperature (Engine)(°C),Oil Pressure (Engine)(psi),Absolute Throttle Position B(%),Transmission Fluid Temp (GM Method 1)(°C),Accelerator PedalPosition D(%),Throttle Position(Manifold)(%),Engine RPM(rpm),Engine Coolant Temperature(°C),Engine Load(%),Trip Distance(km),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Torque(Nm),Turbo Boost & Vacuum Gauge(psi),Voltage (OBD Adapter)(V),Voltage (Control Module)(V),Ambient air temp(°C),Fuel Level (From Engine ECU)(%),Fuel flow rate/minute(cc/min),Relative Throttle Position(%),Fuel pressure(psi)
Fri Mar 28 13:18:36 KST 2014,28-3-2014 13:14:09.110,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,18.04,-,1.2,37.36,127.11,92,-,272.34,0,88,0,18.82,80,19.22,18.82,754.25,87,29.02,6.46,29,4.5,-,-10.01,14.2,14.23,25,56.47,19.92,8.63,57.43
Fri Mar 28 13:18:36 KST 2014,28-3-2014 13:14:09.604,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,18.04,-,1.19,37.36,127.11,92,-,272.34,0,88,0,18.82,80,19.22,18.82,759.25,87,29.02,6.46,29,4.5,-,-10.01,14.2,14.23,25,56.47,19.86,8.63,57.43
Fri Mar 28 13:18:37 KST 2014,28-3-2014 13:14:10.081,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,18.04,-,1.19,37.36,127.11,92,-,272.34,0,88,0,18.82,80,19.22,18.82,759.25,87,29.02,6.46,29,4.5,-,-10.01,14.2,14.28,25,56.47,19.86,8.63,57.43
Fri Mar 28 13:18:38 KST 2014,28-3-2014 13:14:10.577,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,18.04,-,1.19,37.36,127.11,92,-,272.34,0,88,0,18.82,80,19.22,18.82,759.25,87,29.02,6.46,29,4.64,-,-9.86,14.2,14.28,25,56.47,20.1,8.63,58.31
Fri Mar 28 13:18:38 KST 2014,28-3-2014 13:14:11.103,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,18.04,-,1.21,37.36,127.11,92,-,272.34,0,88,0,19.22,80,19.22,19.22,742.5,87,30.2,6.46,29,4.64,-,-9.86,14.3,14.31,25,56.47,20.1,8.63,58.31
Fri Mar 28 13:18:38 KST 2014,28-3-2014 13:14:11.583,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,18.82,-,1.21,37.36,127.11,92,-,272.34,0,88,0,19.22,80,19.22,19.22,742.5,87,30.2,6.46,29,4.64,-,-9.86,14.3,14.31,25,56.47,20.1,8.63,57.43
Fri Mar 28 13:18:39 KST 2014,28-3-2014 13:14:12.068,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,18.82,-,1.24,37.36,127.11,92,-,272.34,0,88,0,19.22,80,19.22,19.22,747,87,30.59,6.46,29,4.79,-,-9.72,14.1,14.25,25,56.47,20.71,8.63,57.43
Fri Mar 28 13:18:40 KST 2014,28-3-2014 13:14:12.564,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,19.61,-,1.24,37.36,127.11,92,-,272.34,0,88,0,19.22,80,19.22,19.22,747,87,30.59,6.46,29,4.79,-,-9.72,14.1,14.25,25,56.47,20.71,8.63,57.43
Fri Mar 28 13:18:40 KST 2014,28-3-2014 13:14:13.101,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,19.61,-,1.2,37.36,127.11,92,-,272.34,0,88,0,19.22,80,19.22,19.22,757.5,87,28.63,6.46,29,4.79,-,-9.72,14.1,14.25,25,56.86,19.92,8.63,57
Fri Mar 28 13:18:40 KST 2014,28-3-2014 13:14:13.613,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,17.25,-,1.2,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.82,757.5,87,28.63,6.46,29,4.79,-,-9.72,14.2,14.21,25,56.86,19.92,8.24,57
Fri Mar 28 13:18:41 KST 2014,28-3-2014 13:14:14.100,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,17.25,-,1.17,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.82,757.5,87,28.63,6.46,29,4.5,-,-10.01,14.2,14.21,25,56.86,19.43,8.24,57.43
Fri Mar 28 13:18:42 KST 2014,28-3-2014 13:14:14.583,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,17.25,-,1.17,37.36,127.11,92,-,272.34,0,88,0,18.82,80,19.22,18.82,750,87,28.63,6.46,29,4.5,-,-10.01,14.1,14.21,25,56.86,19.43,8.63,57.43
Fri Mar 28 13:18:42 KST 2014,28-3-2014 13:14:15.125,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,18.04,-,1.17,37.36,127.11,92,-,272.34,0,88,0,18.82,80,19.22,18.82,750,87,28.63,6.46,29,4.5,-,-10.01,14.1,14.21,25,56.86,19.43,8.63,57.43
Fri Mar 28 13:18:42 KST 2014,28-3-2014 13:14:15.595,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,18.04,-,1.12,37.36,127.11,92,-,272.34,0,88,0,18.82,80,19.22,18.82,776.5,87,26.27,6.46,29,4.64,-,-9.86,14.1,14.21,25,56.86,18.7,8.63,58.31
Fri Mar 28 13:18:43 KST 2014,28-3-2014 13:14:16.114,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,16.86,-,1.12,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.43,776.5,87,26.27,6.46,29,4.64,-,-9.86,14.1,14.19,25,56.86,18.7,8.24,58.31
Fri Mar 28 13:18:43 KST 2014,28-3-2014 13:14:16.599,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,16.86,-,1.1,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.43,759.25,87,26.27,6.46,29,4.5,-,-10.01,14.1,14.19,25,56.86,18.27,8.24,58.31
Fri Mar 28 13:18:44 KST 2014,28-3-2014 13:14:17.096,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,16.47,-,1.1,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.43,759.25,87,26.67,6.46,29,4.5,-,-10.01,14.2,14.24,25,56.86,18.27,8.24,58.31
Fri Mar 28 13:18:44 KST 2014,28-3-2014 13:14:17.582,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,16.47,-,1.1,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.43,759.25,87,26.67,6.46,29,4.5,-,-10.01,14.2,14.24,25,56.47,18.27,8.24,57.87
Fri Mar 28 13:18:45 KST 2014,28-3-2014 13:14:18.110,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,16.47,-,1.13,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.43,753.25,87,27.45,6.46,29,4.5,-,-10.01,14.1,14.26,25,56.47,18.76,8.24,57.87
Fri Mar 28 13:18:46 KST 2014,28-3-2014 13:14:18.561,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,16.86,-,1.13,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.43,753.25,87,27.45,6.46,29,4.5,-,-10.01,14.1,14.26,25,56.47,18.76,8.24,57.87
Fri Mar 28 13:18:46 KST 2014,28-3-2014 13:14:19.114,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,16.86,-,1.13,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.43,750.5,87,27.45,6.46,29,4.64,-,-9.86,14.1,14.26,25,56.47,18.76,8.24,57.87
Fri Mar 28 13:18:47 KST 2014,28-3-2014 13:14:19.594,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,16.86,-,1.13,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.43,750.5,87,27.84,6.46,29,4.64,-,-9.86,14.1,14.2,25,56.47,18.76,8.24,57.87
Fri Mar 28 13:18:47 KST 2014,28-3-2014 13:14:20.107,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,16.86,-,1.13,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.43,750.5,87,27.84,6.46,29,4.64,-,-9.86,14.1,14.2,25,56.47,18.76,8.24,57.43
Fri Mar 28 13:18:47 KST 2014,28-3-2014 13:14:20.572,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,16.86,-,1.1,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.43,759.5,87,26.67,6.46,29,4.5,-,-10.01,14.1,14.23,25,56.47,18.27,8.24,57.43
Fri Mar 28 13:18:48 KST 2014,28-3-2014 13:14:21.101,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,16.47,-,1.1,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.43,759.5,87,26.67,6.46,29,4.5,-,-10.01,14.2,14.23,25,56.47,18.27,7.84,57.43
Fri Mar 28 13:18:48 KST 2014,28-3-2014 13:14:21.590,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,16.47,-,1.1,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.43,748,87,26.27,6.46,29,4.64,-,-9.86,14.2,14.23,25,56.47,18.27,7.84,58.31
Fri Mar 28 13:18:49 KST 2014,28-3-2014 13:14:22.065,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,17.25,-,1.1,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.43,748,87,26.27,6.46,29,4.64,-,-9.86,14.2,14.23,25,56.47,18.27,7.84,58.31
Fri Mar 28 13:18:49 KST 2014,28-3-2014 13:14:22.566,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,17.25,-,3.83,37.36,127.11,92,-,272.34,0,88,0,18.43,80,19.22,18.43,748,87,26.27,6.46,29,8.12,-,-6.38,14.2,14.23,25,56.47,63.77,7.84,57
Fri Mar 28 13:18:50 KST 2014,28-3-2014 13:14:23.086,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,17.25,0.13,3.83,37.36,127.11,92,0.17,272.34,0,88,0,18.43,80,19.22,28.24,1248.75,87,43.92,6.46,29,8.12,0.98,-6.38,14.3,14.25,25,56.47,63.77,18.04,57
Fri Mar 28 13:18:50 KST 2014,28-3-2014 13:14:23.574,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,30.59,0.13,3.83,37.36,127.11,92,0.17,272.34,0,88,0,28.24,80,27.45,28.24,1248.75,87,43.92,6.46,29,8.12,0.98,-6.38,14.3,14.25,25,56.47,63.77,18.04,46.12
Fri Mar 28 13:18:51 KST 2014,28-3-2014 13:14:24.080,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,30.59,6.17,4.3,37.36,127.11,92,8.27,272.34,0.21,88,0,28.24,80,27.45,29.41,1606,87,42.75,6.46,29,8.85,36.67,-5.66,14.2,14.31,25,56.47,71.63,19.22,46.12
Fri Mar 28 13:18:51 KST 2014,28-3-2014 13:14:24.660,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,32.16,6.17,4.3,37.36,127.11,92,8.27,272.34,0.21,88,0,29.8,80,27.45,29.41,1606,87,42.75,6.46,29,9.14,36.67,-5.37,14.2,14.31,25,56.47,71.63,19.22,43.51
Fri Mar 28 13:18:52 KST 2014,28-3-2014 13:14:25.082,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,32.16,8.99,4.92,37.36,127.11,92,12.06,272.34,1.28,88,0,29.8,80,27.45,30.59,1735.5,87,45.49,6.46,29,9.14,49.47,-5.37,14.2,14.27,25,56.47,81.93,20.39,43.51
Fri Mar 28 13:18:52 KST 2014,28-3-2014 13:14:25.602,127.10643665982383,37.36364871549929,0.0,10.0,92.0,272.33804,0.18,6.87,7.45,0.05,14.5,31.37,8.99,4.92,37.36,127.11,92,12.06,272.34,1.28,88,0,30.59,80,27.45,30.59,1735.5,87,45.49,6.46,29,9.14,49.47,-5.37,14.2,14.27,25,59.61,81.93,20.39,43.51
Fri Mar 28 13:18:53 KST 2014,28-3-2014 13:14:26.074,127.10631915050719,37.3636805664298,3.3233745,10.0,90.0,274.64795,0.18,6.87,7.45,0.05,14.5,31.37,9.67,5.91,37.36,127.11,90,12.97,274.65,1.83,88,0,30.59,80,27.45,31.76,2127.5,88,41.96,6.47,28,8.85,43.41,-5.66,14.2,14.27,25,59.61,98.55,20.39,45.69
Fri Mar 28 13:18:53 KST 2014,28-3-2014 13:14:26.583,127.10631915050719,37.3636805664298,3.3233745,10.0,90.0,274.64795,0.18,6.87,7.45,0.05,14.5,32.55,9.67,5.91,37.36,127.11,90,12.97,274.65,1.83,88,0,30.59,80,25.49,31.76,2127.5,88,41.96,6.47,28,8.85,43.41,-5.66,14.2,14.29,25,59.61,98.55,20.39,45.69
Fri Mar 28 13:18:54 KST 2014,28-3-2014 13:14:27.087,127.1062550176844,37.363683637563454,4.3109403,10.0,95.0,273.40726,0.18,6.87,7.45,0.05,14.5,32.55,8.36,3.55,37.36,127.11,95,11.21,273.41,4.06,88,0,30.59,80,25.49,18.04,1686.75,88,15.69,6.47,28,8.27,47.34,-6.24,14.2,14.29,25,59.61,59.08,20.39,44.38
Fri Mar 28 13:18:54 KST 2014,28-3-2014 13:14:27.584,127.1062550176844,37.363683637563454,4.3109403,10.0,95.0,273.40726,0.18,6.87,7.45,0.05,14.5,7.84,8.36,3.55,37.36,127.11,95,11.21,273.41,4.06,88,0,18.43,81,19.22,18.04,1686.75,88,15.69,6.47,28,8.27,47.34,-6.24,14.2,14.27,25,59.61,59.08,7.84,44.38
Fri Mar 28 13:18:55 KST 2014,28-3-2014 13:14:28.080,127.10620249810805,37.3636857562056,4.6867194,10.0,98.0,277.50714,0.18,6.87,7.45,0.05,14.5,7.84,8.36,1.28,37.36,127.11,98,11.21,277.51,13.37,88,0,18.43,81,19.22,19.22,1503.25,88,14.12,6.48,28,3.05,47.34,-11.46,14.2,14.24,25,59.61,21.32,7.84,43.95
Fri Mar 28 13:18:55 KST 2014,28-3-2014 13:14:28.576,127.10620249810805,37.3636857562056,4.6867194,10.0,98.0,277.50714,0.18,6.87,7.45,0.05,14.5,10.2,8.36,1.28,37.36,127.11,98,11.21,277.51,13.37,88,0,19.22,81,21.18,19.22,1503.25,88,14.12,6.48,28,3.05,47.34,-11.46,14.2,14.24,25,60.78,21.32,9.02,43.95
Fri Mar 28 13:18:56 KST 2014,28-3-2014 13:14:29.100,127.10614451052746,37.36366017821234,5.1774683,10.0,99.0,247.06194,0.18,6.87,7.45,0.05,14.5,10.2,8.36,1.55,37.36,127.11,99,11.21,247.06,11.06,88,0,19.22,81,21.18,19.22,1481,88,16.47,6.48,28,3.19,47.34,-11.31,14.2,14.24,25,60.78,25.77,9.02,45.25
Fri Mar 28 13:18:56 KST 2014,28-3-2014 13:14:29.596,127.10614451052746,37.36366017821234,5.1774683,10.0,99.0,247.06194,0.18,6.87,7.45,0.05,14.5,10.2,8.36,1.55,37.36,127.11,99,11.21,247.06,11.06,88,0,20.39,81,21.96,20.39,1481,88,16.47,6.48,28,3.19,47.34,-11.31,14.2,14.17,25,60.78,25.77,10.2,45.25
Fri Mar 28 13:18:57 KST 2014,28-3-2014 13:14:30.074,127.10608205132365,37.36362404402381,5.2089286,10.0,99.0,243.59839,0.18,6.87,7.45,0.05,14.5,12.16,8.36,1.55,37.36,127.11,99,11.21,243.6,11.06,88,0,20.39,81,21.96,20.39,1481,88,16.47,6.48,28,3.19,47.34,-11.31,14.2,14.17,25,59.61,25.77,10.2,45.69
Fri Mar 28 13:18:57 KST 2014,28-3-2014 13:14:30.577,127.10608205132365,37.36362404402381,5.2089286,10.0,99.0,243.59839,0.18,6.87,7.45,0.05,14.5,12.16,-,1.52,37.36,127.11,99,-,243.6,11.22,88,0,24.71,81,21.96,21.18,1420.25,88,17.65,6.49,28,3.34,-,-11.17,14.1,14.2,25,59.61,25.4,12.94,45.69
Fri Mar 28 13:18:58 KST 2014,28-3-2014 13:14:31.074,127.10601777869748,37.36355827845033,5.0870557,10.0,98.0,220.47282,0.18,6.87,7.45,0.05,14.5,21.57,-,1.52,37.36,127.11,98,-,220.47,11.22,88,0,24.71,81,23.14,21.18,1420.25,88,17.65,6.49,28,6.24,-,-8.27,14.1,14.2,25,59.61,48.85,12.94,41.77
Fri Mar 28 13:18:58 KST 2014,28-3-2014 13:14:31.585,127.10601777869748,37.36355827845033,5.0870557,10.0,98.0,220.47282,0.18,6.87,7.45,0.05,14.5,21.57,-,2.93,37.36,127.11,98,-,220.47,5.53,88,0,24.71,81,23.14,25.1,1516.5,88,30.98,6.49,28,6.24,-,-8.27,14.2,14.23,25,59.61,48.85,15.69,41.77
Fri Mar 28 13:18:59 KST 2014,28-3-2014 13:14:32.082,127.10597509585527,37.363479902415854,4.419528,10.0,96.0,203.80092,0.18,6.87,7.45,0.05,14.5,22.75,-,2.93,37.36,127.11,96,-,203.8,5.53,88,0,25.88,81,23.53,25.1,1516.5,88,30.98,6.49,28,6.24,-,-8.27,14.2,14.23,25,60.78,48.85,15.69,41.77
Fri Mar 28 13:18:59 KST 2014,28-3-2014 13:14:32.581,127.10597509585527,37.363479902415854,4.419528,10.0,96.0,203.80092,0.18,6.87,7.45,0.05,14.5,22.75,1.45,3.74,37.36,127.11,96,1.95,203.8,4.34,88,0,25.88,81,23.53,27.84,1657,88,36.47,6.5,28,7.4,8.36,-7.11,14.2,14.23,25,60.78,62.25,15.69,43.95
Fri Mar 28 13:19:00 KST 2014,28-3-2014 13:14:33.083,127.10595926873975,37.363392514436974,4.3556585,10.0,94.0,182.61617,0.18,6.87,7.45,0.05,14.5,26.67,1.45,3.74,37.36,127.11,94,1.95,182.62,4.34,88,0,27.84,81,24.71,27.84,1657,88,36.47,6.5,28,7.4,8.36,-7.11,14.2,14.23,25,60.78,62.25,17.65,43.95
Fri Mar 28 13:19:00 KST 2014,28-3-2014 13:14:33.611,127.10595926873975,37.363392514436974,4.3556585,10.0,94.0,182.61617,0.18,6.87,7.45,0.05,14.5,26.67,1.45,4.42,37.36,127.11,94,1.95,182.62,3.87,88,0,27.84,81,24.71,29.02,1800.25,88,38.43,6.51,28,8.27,8.36,-6.24,14.2,14.23,25,60.78,73.64,17.65,42.64
Fri Mar 28 13:19:00 KST 2014,28-3-2014 13:14:34.083,127.10595926873975,37.363392514436974,4.3556585,10.0,94.0,182.61617,0.18,6.87,7.45,0.05,14.5,27.06,1.45,4.42,37.36,127.11,94,1.95,182.62,3.87,88,0,29.02,81,25.1,29.02,1800.25,88,38.43,6.51,28,8.27,8.36,-6.24,14.2,14.23,25,60.78,73.64,18.82,42.64
Fri Mar 28 13:19:00 KST 2014,28-3-2014 13:14:34.594,127.10595926873975,37.363392514436974,4.3556585,10.0,94.0,182.61617,0.18,6.87,7.45,0.05,14.5,27.06,6.87,4.83,37.36,127.11,94,9.22,182.62,3.91,88,0,29.02,81,25.1,29.02,1947.25,88,38.04,6.51,28,8.12,33.71,-6.38,14.2,14.23,25,61.96,80.52,18.82,44.38
Fri Mar 28 13:19:00 KST 2014,28-3-2014 13:14:35.085,127.10595926873975,37.363392514436974,4.3556585,10.0,94.0,182.61617,0.18,6.87,7.45,0.05,14.5,28.24,6.87,4.83,37.36,127.11,94,9.22,182.62,3.91,88,0,30.2,81,25.49,30.2,1947.25,88,38.04,6.51,28,8.12,33.71,-6.38,14.2,14.25,25,61.96,80.52,19.61,44.38
Fri Mar 28 13:19:00 KST 2014,28-3-2014 13:14:35.585,127.10595926873975,37.363392514436974,4.3556585,10.0,94.0,182.61617,0.18,6.87,7.45,0.05,14.5,28.24,6.87,4.89,37.36,127.11,94,9.22,182.62,4.23,88,0,30.2,81,25.49,30.2,1873.25,88,43.14,6.52,28,8.27,33.71,-6.24,14.2,14.25,25,61.96,81.56,19.61,43.08
Fri Mar 28 13:19:00 KST 2014,28-3-2014 13:14:36.079,127.10595926873975,37.363392514436974,4.3556585,10.0,94.0,182.61617,0.18,6.87,7.45,0.05,14.5,30.2,6.87,4.89,37.36,127.11,94,9.22,182.62,4.23,88,0,28.63,81,25.49,28.63,1873.25,88,43.14,6.52,28,8.27,33.71,-6.24,14.2,14.22,25,61.96,81.56,18.43,43.08
Fri Mar 28 13:19:04 KST 2014,28-3-2014 13:14:36.571,127.1059599499305,37.363085509330176,6.3786793,10.0,89.0,178.52882,0.18,6.87,7.45,0.05,14.5,30.2,6.87,4.89,37.36,127.11,89,9.22,178.53,4.23,88,0,28.63,81,25.49,28.63,1873.25,89,43.14,6.52,28,8.7,33.71,-5.8,14.2,14.22,25,58.43,70.11,18.43,43.95
Fri Mar 28 13:19:04 KST 2014,28-3-2014 13:14:37.081,127.1059599499305,37.363085509330176,6.3786793,10.0,89.0,178.52882,0.18,6.87,7.45,0.05,14.5,30.2,5.81,4.21,37.36,127.11,89,7.79,178.53,5.13,88,0,29.41,81,25.88,29.02,1613.5,89,41.96,6.53,28,8.7,34.36,-5.8,14.2,14.26,25,58.43,70.11,19.22,43.95
Fri Mar 28 13:19:04 KST 2014,28-3-2014 13:14:37.582,127.1059599499305,37.363085509330176,6.3786793,10.0,89.0,178.52882,0.18,6.87,7.45,0.05,14.5,32.16,5.81,4.59,37.36,127.11,89,7.79,178.53,5.1,89,0,29.41,81,25.88,29.02,1687,89,41.96,6.53,28,8.99,34.36,-5.51,14.2,14.26,25,58.43,76.44,19.22,44.38
Fri Mar 28 13:19:05 KST 2014,28-3-2014 13:14:38.078,127.1059703700606,37.363008945532165,6.8217754,10.0,88.0,178.29012,0.18,6.87,7.45,0.05,14.5,32.16,5.81,4.59,37.36,127.11,88,7.79,178.29,5.1,89,0,29.41,81,25.88,29.8,1687,89,43.14,6.53,28,8.99,34.36,-5.51,14.2,14.25,25,58.43,76.44,19.22,44.38
Fri Mar 28 13:19:05 KST 2014,28-3-2014 13:14:38.591,127.1059703700606,37.363008945532165,6.8217754,10.0,88.0,178.29012,0.18,6.87,7.45,0.05,14.5,31.37,5.81,4.59,37.36,127.11,88,7.79,178.29,5.1,89,0,29.41,81,25.88,29.8,1687,89,43.14,6.53,28,8.99,34.36,-5.51,14.2,14.25,25,58.43,76.44,19.22,44.38
Fri Mar 28 13:19:06 KST 2014,28-3-2014 13:14:39.098,127.10598307655887,37.36292780152853,7.4812407,10.0,87.0,176.65434,0.18,6.87,7.45,0.05,14.5,31.37,8.41,4.35,37.36,127.11,87,11.28,176.65,5.79,89,0,29.41,81,25.88,29.8,1608.5,89,42.75,6.55,28,8.99,49.95,-5.51,14.2,14.25,25,57.65,72.54,19.22,43.95
Fri Mar 28 13:19:06 KST 2014,28-3-2014 13:14:39.590,127.10598307655887,37.36292780152853,7.4812407,10.0,87.0,176.65434,0.18,6.87,7.45,0.05,14.5,32.16,8.41,4.35,37.36,127.11,87,11.28,176.65,5.79,89,0,29.02,81,25.88,29.02,1608.5,89,42.75,6.55,28,8.99,49.95,-5.51,14.2,14.21,25,57.65,72.54,18.82,43.95
Fri Mar 28 13:19:07 KST 2014,28-3-2014 13:14:40.083,127.10598903995006,37.36284479541309,7.983889,10.0,85.0,178.22946,0.18,6.87,7.45,0.05,14.5,32.16,8.41,4.49,37.36,127.11,85,11.28,178.23,6.01,89,0,29.02,81,25.88,29.41,1553.5,89,44.71,6.55,28,9.43,49.95,-5.08,14.2,14.21,25,57.65,74.86,18.82,43.95
Fri Mar 28 13:19:07 KST 2014,28-3-2014 13:14:40.576,127.10598903995006,37.36284479541309,7.983889,10.0,85.0,178.22946,0.18,6.87,7.45,0.05,14.5,32.16,8.41,4.49,37.36,127.11,85,11.28,178.23,6.01,89,0,29.41,81,25.88,29.41,1553.5,89,44.71,6.55,28,9.43,49.95,-5.08,14.2,14.21,25,57.65,74.86,19.22,43.95
Fri Mar 28 13:19:08 KST 2014,28-3-2014 13:14:41.120,127.10599141211745,37.36275756692711,8.878,10.0,85.0,180.16853,0.18,6.87,7.45,0.05,14.5,32.16,8.41,4.49,37.36,127.11,85,11.28,180.17,5.84,89,0,29.41,81,25.88,29.41,1553.5,89,44.71,6.55,28,11.02,49.95,-3.48,14.2,14.21,25,57.25,79.61,19.22,45.25
Fri Mar 28 13:19:08 KST 2014,28-3-2014 13:14:41.593,127.10599141211745,37.36275756692711,8.878,10.0,85.0,180.16853,0.18,6.87,7.45,0.05,14.5,32.16,7.13,4.78,37.36,127.11,85,9.57,180.17,5.84,89,0,29.41,81,25.88,30.98,1260,89,60.78,6.56,28,11.02,54.07,-3.48,14.1,14.26,25,57.25,79.61,19.22,45.25
Fri Mar 28 13:19:09 KST 2014,28-3-2014 13:14:42.078,127.1059732044315,37.36266566803555,8.74141,20.0,80.0,179.2315,0.18,6.87,7.45,0.05,14.5,40.39,7.13,4.78,37.36,127.11,80,9.57,179.23,5.84,89,0,30.98,81,26.27,30.98,1260,89,60.78,6.56,28,11.02,54.07,-3.48,14.1,14.26,25,57.25,79.61,20.78,45.25
Fri Mar 28 13:19:09 KST 2014,28-3-2014 13:14:42.579,127.1059732044315,37.36266566803555,8.74141,20.0,80.0,179.2315,0.18,6.87,7.45,0.05,14.5,40.39,8.83,0.92,37.36,127.11,80,11.83,179.23,32.25,89,0,30.98,81,26.27,30.98,1307.25,89,10.59,6.58,28,6.96,64.47,-7.54,14.1,14.26,25,57.65,15.35,20.78,43.08
Fri Mar 28 13:19:10 KST 2014,28-3-2014 13:14:43.090,127.10595762925968,37.36256619896187,8.822267,10.0,78.0,177.4727,0.18,6.87,7.45,0.05,14.5,40.39,8.83,0.92,37.36,127.11,78,11.83,177.47,32.25,89,0,18.43,81,19.61,17.65,1307.25,89,10.59,6.58,28,6.96,64.47,-7.54,14.2,14.23,25,57.65,15.35,8.24,43.08
